incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD24040561,4/8/2024 9:39:00 PM,4/8/2024 9:39:00 PM,5205,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S SHELBY ST / LAMPTON ST,LOUISVILLE,40203,53579
LMPD24041022,4/9/2024 11:27:00 PM,4/9/2024 11:27:00 PM,5527,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,211,RESIDENCE/HOME,4200 BLOCK VERMONT AVE,LOUISVILLE,40211,53580
LMPD24040782,4/9/2024 12:25:00 PM,4/9/2024 12:00:00 PM,5422,55 TRESPASSING,CRIMINAL TRESPASS-2ND DEGREE 511.070 02624 90J,90J,B,NO,2ND DIVISION,211,PARKING/ DROP LOT/ GARAGE,3600 BLOCK PARKER AVE,LOUISVILLE,40212,53581
LMPD24040563,4/8/2024 9:39:00 PM,4/8/2024 3:00:00 AM,5349,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),1500 BLOCK OLEANDA CT,LOUISVILLE,40215,53582
LMPD24041077,4/9/2024 11:21:00 PM,4/9/2024 11:22:00 PM,5387,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",280,A,YES,2ND DIVISION,236,RESIDENCE/HOME,3900 BLOCK CAMP GROUND RD,LOUISVILLE,40211,53583
LMPD24040782,4/9/2024 12:25:00 PM,4/9/2024 12:00:00 PM,5422,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,NO,2ND DIVISION,211,PARKING/ DROP LOT/ GARAGE,3600 BLOCK PARKER AVE,LOUISVILLE,40212,53584
LMPD24900948,4/9/2024 11:20:00 PM,4/9/2024 11:20:00 PM,8185,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,3RD DIVISION,331,DEPARTMENT/DISCOUNT STORE,4900 BLOCK CANE RUN RD,LOUISVILLE,40216,53585
LMPD24040768,4/9/2024 12:24:00 PM,4/9/2024 1:30:00 AM,8560,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,2ND DIVISION,211,RESIDENCE/HOME,3900 BLOCK LARKWOOD AVE,LOUISVILLE,40212,53586
LMPD24041003,4/9/2024 11:15:00 PM,4/9/2024 11:15:00 PM,5261,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,223,RESIDENCE/HOME,2300 BLOCK W KENTUCKY ST,LOUISVILLE,40210,53587
LMPD24040805,4/9/2024 12:20:00 PM,4/9/2024 12:20:00 PM,7431,56 ALL OTHER OFFENSES,RECOVERY OF STOLEN PROPERTY ***.*** 03016 90Z,90Z,B,NO,6TH DIVISION,611,PARKING/ DROP LOT/ GARAGE,2400 BLOCK CRITTENDEN DR,LOUISVILLE,40217,53588
LMPD24040990,4/9/2024 10:59:00 PM,4/9/2024 7:30:00 PM,8544,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,1ST DIVISION,135,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,500 BLOCK S JACKSON ST,LOUISVILLE,40202,53589
LMPD24040773,4/9/2024 12:20:00 PM,4/3/2024 5:00:00 AM,5304,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $10,000 < $1,000,000 514.030 24098 23H",23H,A,YES,4TH DIVISION,423,RESIDENCE/HOME,2800 BLOCK FAIRVIEW AVE,LOUISVILLE,40208,53590
LMPD24040992,4/9/2024 10:45:00 PM,4/3/2024 4:47:00 PM,5564,27 FRAUD,FRAUD USE OF CREDIT CARD AFTER RPT LOST/STOLEN < $500 434.655(2) 71211 26A,26A,A,YES,8TH DIVISION,811,GROCERY/ SUPERMARKET,3700 BLOCK DIANN MARIE RD,LOUISVILLE,40258,53591
LMPD24040766,4/9/2024 12:06:00 PM,4/9/2024 4:40:00 AM,8358,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,5TH DIVISION,513,PARKING/ DROP LOT/ GARAGE,1500 BLOCK CHEROKEE RD,LOUISVILLE,40205,53592
LMPD24040994,4/9/2024 10:39:00 PM,4/9/2024 10:39:00 PM,5451,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,2ND DIVISION,236,RESIDENCE/HOME,0 BLOCK MODERN WAY,LOUISVILLE,40216,53593
LMPD24040765,4/9/2024 12:03:00 PM,4/9/2024 1:00:00 AM,8373,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,6TH DIVISION,625,RESIDENCE/HOME,0 BLOCK STERLING RD,LOUISVILLE,40220,53594
LMPD24040989,4/9/2024 10:32:00 PM,4/9/2024 10:32:00 PM,7339,27 FRAUD,OBSCURING THE IDENTITY OF A MACHINE U/$10000 514.120 23237 26A,26A,A,YES,3RD DIVISION,331,RESIDENCE/HOME,6800 BLOCK DIXIE HWY,LOUISVILLE,40258,53595
LMPD24040988,4/9/2024 12:00:00 PM,4/9/2024 12:00:00 PM,8515,19 THEFT FR BLDG,"TBUT OR DISP FROM BUILDING $1,000 < $10,000 514.030 24162 23D",23D,A,YES,3RD DIVISION,315,GROCERY/ SUPERMARKET,10600 BLOCK DIXIE HWY,LOUISVILLE,40272,53596
LMPD24040989,4/9/2024 10:32:00 PM,4/9/2024 10:32:00 PM,7339,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,3RD DIVISION,331,RESIDENCE/HOME,6800 BLOCK DIXIE HWY,LOUISVILLE,40258,53597
LMPD24040984,4/9/2024 10:22:00 PM,4/9/2024 10:50:00 PM,5267,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,4TH DIVISION,412,RESIDENCE/HOME,1000 BLOCK S JACKSON ST,LOUISVILLE,40203,53598
LMPD24041066,4/9/2024 10:18:00 PM,4/9/2024 10:18:00 PM,2877,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO),3400 BLOCK CATHE DYKSTRA WAY,LOUISVILLE,40216,53599
LMPD24041066,4/9/2024 10:18:00 PM,4/9/2024 10:18:00 PM,2877,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,2ND DIVISION,,RESIDENCE/HOME,3400 BLOCK CATHE DYKSTRA WAY,LOUISVILLE,40216,53600
LMPD24039600,4/6/2024 1:09:00 PM,4/6/2024 1:09:00 PM,5413,23 THEFT OTHER,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE 514.050(1) 23472 23H,23H,A,YES,4TH DIVISION,436,OTHER RESIDENCE (APARTMENT/CONDO),5100 BLOCK S 1ST ST,LOUISVILLE,40214,53601
LMPD24039716,4/6/2024 7:50:00 PM,4/6/2024 7:50:00 PM,5468,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,1ST DIVISION,123,RESIDENCE/HOME,1000 BLOCK W MARKET ST,LOUISVILLE,40202,53602
LMPD24040236,4/8/2024 1:13:00 AM,4/8/2024 1:13:00 AM,5519,46 WPNS LAW VIOLATION,POSSESSION OF HANDGUN BY CONVICTED FELON 527.040 52197 520,520,A,YES,2ND DIVISION,223,OTHER RESIDENCE (APARTMENT/CONDO),2800 BLOCK VIRGINIA AVE,LOUISVILLE,40211,53603
LMPD24039784,4/6/2024 1:00:00 PM,4/6/2024 1:00:00 PM,8584,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,3RD DIVISION,331,RESIDENCE/HOME,2200 BLOCK CARMACK CT,LOUISVILLE,40216,53604
LMPD24040557,4/6/2024 12:47:00 PM,4/6/2024 12:47:00 PM,8486,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,2ND DIVISION,225,RESIDENCE/HOME,2300 BLOCK WOODLAND AVE,LOUISVILLE,40210,53605
LMPD24040557,4/6/2024 12:47:00 PM,4/6/2024 12:47:00 PM,8486,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,2ND DIVISION,225,RESIDENCE/HOME,2300 BLOCK WOODLAND AVE,LOUISVILLE,40210,53606
LMPD24039598,4/6/2024 12:35:00 PM,4/6/2024 12:35:00 PM,7864,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,6TH DIVISION,624,RESIDENCE/HOME,200 BLOCK ALPHA AVE,LOUISVILLE,40218,53607
LMPD24039592,4/6/2024 12:33:00 PM,4/6/2024 12:33:00 PM,5363,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,6TH DIVISION,611,OTHER RESIDENCE (APARTMENT/CONDO),3500 BLOCK ILLINOIS AVE,LOUISVILLE,40213,53608
LMPD24039592,4/6/2024 12:33:00 PM,4/6/2024 12:33:00 PM,5363,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,6TH DIVISION,611,OTHER RESIDENCE (APARTMENT/CONDO),3500 BLOCK ILLINOIS AVE,LOUISVILLE,40213,53609
LMPD24091508,4/6/2024 12:00:00 PM,4/6/2024 12:00:00 PM,8584,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,8TH DIVISION,823,RESIDENCE/HOME,4200 BLOCK WOODMONT PARK LN,LOUISVILLE,40245,53610
LMPD24039602,4/6/2024 12:00:00 PM,4/6/2024 12:00:00 PM,7538,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,2ND DIVISION,225,RESIDENCE/HOME,2000 BLOCK W BURNETT AVE,LOUISVILLE,40210,53611
LMPD24039602,4/6/2024 12:00:00 PM,4/6/2024 12:00:00 PM,7538,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,2ND DIVISION,225,RESIDENCE/HOME,2000 BLOCK W BURNETT AVE,LOUISVILLE,40210,53612
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 10:00:00 AM,7755,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53613
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 10:00:00 AM,7755,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53614
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 11:49:00 AM,7755,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53615
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 11:49:00 AM,7755,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53616
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 11:49:00 AM,7755,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53617
LMPD24039590,4/6/2024 11:49:00 AM,4/6/2024 11:49:00 AM,7755,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),9400 BLOCK HIGH BROOK CT,LOUISVILLE,40291,53618
LMPD24039750,4/6/2024 11:00:00 AM,4/6/2024 11:00:00 AM,5522,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1100 BLOCK HOPEFUL WAY,LOUISVILLE,40210,53619
LMPD24039662,4/6/2024 10:15:00 AM,4/6/2024 10:15:00 AM,5131,13 BURGLARY,BURGLARY - 1ST DEGREE 511.020 22060 220,220,A,YES,4TH DIVISION,424,RESIDENCE/HOME,1000 BLOCK QUEEN AVE,LOUISVILLE,40245,53620
LMPD24901055,4/6/2024 10:12:00 AM,4/6/2024 10:12:00 AM,8185,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,8TH DIVISION,812,RESIDENCE/HOME,9500 BLOCK WHITEBLOSSOM ESTATES PL,LOUISVILLE,40241,53621
LMPD24039575,4/6/2024 9:55:00 AM,4/6/2024 9:55:00 AM,7106,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,723,RESIDENCE/HOME,6800 BLOCK CROSS COUNTRY CT,LOUISVILLE,40291,53622
LMPD24039577,4/6/2024 9:54:00 AM,4/6/2024 9:45:00 AM,5239,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,6TH DIVISION,612,RESTAURANT,4700 BLOCK PRESTON HWY,LOUISVILLE,40213,53623
LMPD24039577,4/6/2024 9:54:00 AM,4/6/2024 9:45:00 AM,5239,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,6TH DIVISION,612,RESTAURANT,4700 BLOCK PRESTON HWY,LOUISVILLE,40213,53624
LMPD24039569,4/6/2024 9:37:00 AM,4/6/2024 4:30:00 AM,8578,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,322,RESIDENCE/HOME,200 BLOCK CAMBRIDGE DR,LOUISVILLE,40214,53625
LMPD24039574,4/6/2024 9:09:00 AM,4/6/2024 9:09:00 AM,5384,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK BRASHEAR DR,LOUISVILLE,40210,53626
LMPD24039696,4/6/2024 8:40:00 AM,4/6/2024 8:40:00 AM,8584,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,334,PARKING/ DROP LOT/ GARAGE,5200 BLOCK VIKING WAY,LOUISVILLE,40272,53627
LMPD24039546,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,5438,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,3RD DIVISION,315,RESIDENCE/HOME,6500 BLOCK SUNNY VALE WAY,LOUISVILLE,40272,53628
LMPD24039614,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,7755,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,7TH DIVISION,711,RESIDENCE/HOME,4400 BLOCK DONERAIL RUN DR,LOUISVILLE,40299,53629
LMPD24039733,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,7263,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,3RD DIVISION,323,HOTEL/ MOTEL/ ETC.,6300 BLOCK COMMERCE PARK CT,LOUISVILLE,40018,53630
LMPD24039614,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,7755,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,7TH DIVISION,711,RESIDENCE/HOME,4400 BLOCK DONERAIL RUN DR,LOUISVILLE,40299,53631
LMPD24039568,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,6807,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,999,B,NO,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,53632
LMPD24039568,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,6807,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,53633
LMPD24039568,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,6807,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,NO,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,53634
LMPD24039568,4/6/2024 8:00:00 AM,4/6/2024 8:00:00 AM,6807,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,53635
LMPD24039554,4/6/2024 7:52:00 AM,4/6/2024 7:52:00 AM,5195,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,BARRET AVE / GODDARD AVE,LOUISVILLE,40204,53636
LMPD24039554,4/6/2024 7:52:00 AM,4/6/2024 7:52:00 AM,5195,46 WPNS LAW VIOLATION,POSSESSION OF FIREARM BY CONVICTED FELON 527.040 52196 520,520,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,BARRET AVE / GODDARD AVE,LOUISVILLE,40204,53637
LMPD24039554,4/6/2024 7:52:00 AM,4/6/2024 7:52:00 AM,5195,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,BARRET AVE / GODDARD AVE,LOUISVILLE,40204,53638
LMPD24039544,4/6/2024 7:45:00 AM,4/6/2024 7:45:00 AM,5508,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1200 BLOCK W HILL ST,LOUISVILLE,40210,53639
LMPD24039547,4/6/2024 7:44:00 AM,4/6/2024 7:44:00 AM,5592,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,7TH DIVISION,736,GROCERY/ SUPERMARKET,7100 BLOCK PRESTON HWY,LOUISVILLE,40219,53640
LMPD24039536,4/6/2024 7:33:00 AM,4/6/2024 6:30:00 AM,8578,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,1ST DIVISION,123,PARKING/ DROP LOT/ GARAGE,1000 BLOCK PLACE JAUNE,LOUISVILLE,40203,53641
LMPD24039535,4/6/2024 7:27:00 AM,4/6/2024 7:27:00 AM,5355,34 NARCOTICS,TRAF CONT SUB-3RD DEG 2ND OR > OFFN (< 20 DU DRUG UNSPECIFI 218A.1414 42573 35A,999,B,NO,6TH DIVISION,611,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,DELOR AVE / CLARKS LN,LOUISVILLE,40217,53642
LMPD24039535,4/6/2024 7:27:00 AM,4/6/2024 7:27:00 AM,5355,34 NARCOTICS,TRAF IN CONT SUBST 1ST DEG 2ND OR > OFFENSE <= 2 GMS METH 218A.1412 42364 35A,999,B,NO,6TH DIVISION,611,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,DELOR AVE / CLARKS LN,LOUISVILLE,40217,53643
LMPD24039535,4/6/2024 7:27:00 AM,4/6/2024 7:27:00 AM,5355,34 NARCOTICS,TRAF CONT SUB-1ST DEG 1ST OFF (>= 4 GRAMS COCAINE) 218A.1412 42368 35A,999,B,NO,6TH DIVISION,611,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,DELOR AVE / CLARKS LN,LOUISVILLE,40217,53644
LMPD24039535,4/6/2024 7:27:00 AM,4/6/2024 7:27:00 AM,5355,34 NARCOTICS,TRAFF IN CONTROLLED SUBST 2ND OR > OFF (HEROIN) 218A.1412 42468 35A,35A,A,YES,6TH DIVISION,611,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,DELOR AVE / CLARKS LN,LOUISVILLE,40217,53645
LMPD24039580,4/6/2024 7:26:00 AM,4/6/2024 7:26:00 AM,5127,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,CAL,CAL,OTHER/UNKNOWN,SIXMILE ISLAND,LOUISVILLE,99999,53646
LMPD24039531,4/6/2024 7:20:00 AM,4/5/2024 4:00:00 AM,8578,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200 26B,26B,A,YES,5TH DIVISION,521,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2200 BLOCK FRANKFORT AVE,LOUISVILLE,40206,53647
LMPD24039525,4/6/2024 7:06:00 AM,4/6/2024 4:00:00 AM,8578,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,5TH DIVISION,521,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2200 BLOCK FRANKFORT AVE,LOUISVILLE,40206,53648
LMPD24039526,4/6/2024 7:05:00 AM,4/6/2024 7:05:00 AM,5489,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,6TH DIVISION,612,RESIDENCE/HOME,600 BLOCK HUNTINGTON PARK DR,POPLAR HILLS,40213,53649
LMPD24900914,4/6/2024 7:00:00 AM,4/6/2024 7:00:00 AM,8185,56 ALL OTHER OFFENSES,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES ***.*** 03013 90Z,90Z,B,YES,5TH DIVISION,513,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2200 BLOCK ALTA AVE,LOUISVILLE,40205,53650
LMPD24039504,4/6/2024 6:26:00 AM,4/6/2024 5:45:00 AM,5469,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2200 BLOCK MAGAZINE ST,LOUISVILLE,40211,53651
LMPD24039521,4/6/2024 6:17:00 AM,4/6/2024 6:17:00 AM,5519,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,2ND DIVISION,225,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 15TH ST / W HILL ST,LOUISVILLE,40210,53652
LMPD24040040,4/7/2024 3:23:00 PM,4/7/2024 6:42:00 AM,7682,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,5TH DIVISION,514,NON-ATTACHED RESD GARAGE/SHED/BULD,2100 BLOCK WINSTON AVE,LOUISVILLE,40205,53653
LMPD24040363,4/8/2024 9:58:00 AM,4/8/2024 7:00:00 PM,5489,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",280,A,YES,1ST DIVISION,112,CONVENIENCE STORE,300 BLOCK S 18TH ST,LOUISVILLE,40203,53654
LMPD24039802,4/7/2024 12:45:00 AM,4/7/2024 12:45:00 AM,5056,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,8TH DIVISION,812,DEPARTMENT/DISCOUNT STORE,3500 BLOCK SPRINGHURST BLVD,LOUISVILLE,40241,53655
LMPD24039921,4/7/2024 5:26:00 AM,4/7/2024 5:00:00 AM,5442,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2400 BLOCK CEDAR ST,LOUISVILLE,40210,53656
LMPD24040140,4/7/2024 8:10:00 PM,4/7/2024 8:10:00 PM,8515,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,315,DEPARTMENT/DISCOUNT STORE,10400 BLOCK DIXIE HWY,LOUISVILLE,40272,53657
LMPD24039792,4/7/2024 12:43:00 AM,4/7/2024 12:43:00 AM,5556,56 ALL OTHER OFFENSES,RECOVERY OF STOLEN PROPERTY ***.*** 03016 90Z,90Z,B,NO,4TH DIVISION,423,PARKING/ DROP LOT/ GARAGE,3600 BLOCK GEORGETOWN CIR,LOUISVILLE,40215,53658
LMPD24900937,4/8/2024 9:45:00 AM,4/8/2024 9:45:00 AM,8185,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,YES,1ST DIVISION,123,GOVERNMENT/ PUBLIC BUILDING,600 BLOCK DR MARTIN LUTHER KING PL,LOUISVILLE,40202,53659
LMPD24040067,4/7/2024 3:16:00 PM,4/7/2024 12:30:00 AM,5222,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,6TH DIVISION,625,RESIDENCE/HOME,3100 BLOCK MCMAHAN BLVD,LOUISVILLE,40220,53660
LMPD24039899,4/7/2024 5:20:00 AM,4/7/2024 5:20:00 AM,7246,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,7TH DIVISION,712,RESIDENCE/HOME,11300 BLOCK WILLOW POND DR,LOUISVILLE,40291,53661
LMPD24040131,4/7/2024 7:46:00 PM,4/7/2024 7:46:00 PM,5237,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,412,RESIDENCE/HOME,1000 BLOCK S SHELBY ST,LOUISVILLE,40203,53662
LMPD24901410,4/6/2024 7:25:00 PM,4/6/2024 7:25:00 PM,8185,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,3RD DIVISION,334,RESIDENCE/HOME,5200 BLOCK CONSTANCE DR,LOUISVILLE,40272,53663
