incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD23127054,12/24/2023 12:05:00 PM,12/24/2023 12:05:00 PM,5466,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,400 BLOCK N 25TH ST,LOUISVILLE,40212,2179
LMPD23126384,12/22/2023 2:28:00 PM,12/22/2023 1:00:00 AM,8499,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,6TH DIVISION,613,RESIDENCE/HOME,4600 BLOCK GARDA DR,LOUISVILLE,40219,2180
LMPD23126762,12/23/2023 2:04:00 PM,12/23/2023 8:30:00 AM,5304,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1200 BLOCK WELLER AVE,LOUISVILLE,40208,2181
LMPD23126963,12/24/2023 2:00:00 AM,12/24/2023 2:00:00 AM,5383,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,3RD DIVISION,323,HOTEL/ MOTEL/ ETC.,6300 BLOCK COMMERCE PARK CT,LOUISVILLE,40118,2182
LMPD23127882,12/24/2023 12:05:00 PM,12/24/2023 12:05:00 PM,8402,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,5TH DIVISION,521,OTHER RESIDENCE (APARTMENT/CONDO),2000 BLOCK BROWNSBORO RD,LOUISVILLE,40206,2183
LMPD23126762,12/23/2023 2:04:00 PM,12/23/2023 8:30:00 AM,5304,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1200 BLOCK WELLER AVE,LOUISVILLE,40208,2184
LMPD23126375,12/22/2023 2:17:00 PM,12/21/2023 9:21:00 PM,8358,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000 514.040(8)(a) 71285 23H",23H,A,YES,4TH DIVISION,424,GROCERY/ SUPERMARKET,4200 BLOCK S 3RD ST,LOUISVILLE,40214,2185
LMPD23126964,12/24/2023 1:32:00 AM,12/24/2023 1:32:00 AM,5594,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,315,CONVENIENCE STORE,10200 BLOCK DIXIE HWY,LOUISVILLE,40272,2186
LMPD23127056,12/24/2023 11:46:00 AM,12/24/2023 11:45:00 AM,5405,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,7TH DIVISION,711,RESIDENCE/HOME,5500 BLOCK PAVILION WAY,LOUISVILLE,40291,2187
LMPD24037623,12/23/2023 2:00:00 PM,12/23/2023 2:00:00 PM,8584,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,5TH DIVISION,525,RESIDENCE/HOME,100 BLOCK SWEETBRIAR LN,LOUISVILLE,40207,2188
LMPD23126373,12/22/2023 2:14:00 PM,12/22/2023 3:00:00 AM,8499,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,NO,5TH DIVISION,521,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,100 BLOCK HALDEMAN AVE,LOUISVILLE,40206,2189
LMPD23126942,12/24/2023 1:23:00 AM,12/24/2023 1:23:00 AM,5525,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,7TH DIVISION,736,RESIDENCE/HOME,5500 BLOCK MINYARD DR,LOUISVILLE,40219,2190
LMPD23127053,12/24/2023 11:30:00 AM,12/24/2023 11:30:00 AM,7488,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,5TH DIVISION,525,RESIDENCE/HOME,700 BLOCK HOMESTEAD BLVD,LOUISVILLE,40207,2191
LMPD23126742,12/23/2023 2:00:00 PM,12/22/2023 11:00:00 PM,8373,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,2ND DIVISION,212,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,800 BLOCK S 37TH ST,LOUISVILLE,40211,2192
LMPD23126371,12/22/2023 2:02:00 PM,12/21/2023 1:37:00 AM,8499,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000 514.030 24232 23C",23C,A,YES,8TH DIVISION,815,SHOPPING MALL,7900 BLOCK SHELBYVILLE RD,LOUISVILLE,40222,2193
LMPD23126941,12/24/2023 1:15:00 AM,12/24/2023 1:15:00 AM,5405,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,7TH DIVISION,712,RESIDENCE/HOME,9600 BLOCK BARN RD,LOUISVILLE,40291,2194
LMPD23127048,12/24/2023 11:15:00 AM,12/24/2023 11:15:00 AM,5324,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3900 BLOCK S 5TH ST,LOUISVILLE,40214,2195
LMPD24037621,12/23/2023 2:00:00 PM,12/23/2023 2:00:00 PM,8584,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,8TH DIVISION,812,PARKING/ DROP LOT/ GARAGE,2200 BLOCK HOLIDAY MANOR CTR,NORTHFIELD,40222,2196
LMPD23126368,12/22/2023 1:59:00 PM,12/19/2023 2:57:00 PM,8585,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200 26B,26B,A,YES,6TH DIVISION,613,RESIDENCE/HOME,3200 BLOCK LEITH LN,LOUISVILLE,40218,2197
LMPD23126746,12/23/2023 1:55:00 PM,12/23/2023 1:55:00 PM,2469,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,225,RESIDENCE/HOME,1700 BLOCK DE SOTO TER,LOUISVILLE,40210,2198
LMPD23127045,12/24/2023 11:04:00 AM,12/24/2023 12:30:00 AM,8249,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,7TH DIVISION,735,PARKING/ DROP LOT/ GARAGE,6700 BLOCK CARRIBEAN LN,LOUISVILLE,40219,2199
LMPD23902678,12/24/2023 1:10:00 AM,12/24/2023 1:10:00 AM,8375,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,YES,6TH DIVISION,624,BAR/NIGHTCLUB,4500 BLOCK BARDSTOWN RD,LOUISVILLE,40218,2200
LMPD23126367,12/22/2023 1:56:00 PM,12/22/2023 1:00:00 AM,8358,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,5TH DIVISION,512,PARKING/ DROP LOT/ GARAGE,2300 BLOCK GRINSTEAD DR,LOUISVILLE,40204,2201
LMPD23126739,12/23/2023 1:44:00 PM,12/25/2023 9:43:00 PM,8566,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $1,000 < $10,000 514.110(3)(b) 28012 280",280,A,YES,2ND DIVISION,223,PARKING/ DROP LOT/ GARAGE,,LOUISVILLE,40211,2202
LMPD23127050,12/24/2023 11:00:00 AM,12/24/2023 11:00:00 AM,5476,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,331,RESIDENCE/HOME,6800 BLOCK WOOD RD,LOUISVILLE,40258,2203
LMPD23126937,12/24/2023 1:02:00 AM,12/24/2023 1:02:00 AM,5289,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,8TH DIVISION,811,OTHER RESIDENCE (APARTMENT/CONDO),11700 BLOCK TAZWELL DR,LOUISVILLE,40245,2204
LMPD23126385,12/22/2023 1:47:00 PM,12/22/2023 5:00:00 AM,2489,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,8TH DIVISION,824,RESIDENCE/HOME,9900 BLOCK VIEUX CARRE DR,LOUISVILLE,40223,2205
LMPD23126739,12/23/2023 1:44:00 PM,12/22/2023 11:45:00 PM,8566,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,5TH DIVISION,521,RESIDENCE/HOME,500 BLOCK EMERY RD,LOUISVILLE,40206,2206
LMPD23127040,12/24/2023 10:38:00 AM,12/24/2023 10:38:00 AM,5481,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),7700 BLOCK ASHTON PARK CIR,LOUISVILLE,40228,2207
LMPD23126937,12/24/2023 1:02:00 AM,12/24/2023 1:02:00 AM,5289,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,YES,8TH DIVISION,811,,11700 BLOCK TAZWELL DR,LOUISVILLE,40245,2208
LMPD23126385,12/22/2023 1:47:00 PM,12/22/2023 5:00:00 AM,2489,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,8TH DIVISION,824,RESIDENCE/HOME,9900 BLOCK VIEUX CARRE DR,LOUISVILLE,40223,2209
LMPD23126911,12/23/2023 1:00:00 PM,12/23/2023 1:00:00 PM,5465,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,1ST DIVISION,111,RESIDENCE/HOME,400 BLOCK N 28TH ST,LOUISVILLE,40212,2210
LMPD23127040,12/24/2023 10:38:00 AM,12/24/2023 10:38:00 AM,5481,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,NO,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),7700 BLOCK ASHTON PARK CIR,LOUISVILLE,40228,2211
LMPD24900379,12/24/2023 1:00:00 AM,12/24/2023 1:00:00 AM,8185,99 NON-REPORTABLE,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC189.580(1)(a) 00569 999,999,B,YES,3RD DIVISION,315,PARKING/ DROP LOT/ GARAGE,10300 BLOCK DIXIE HWY,LOUISVILLE,40272,2212
LMPD23126513,12/22/2023 1:30:00 PM,12/22/2023 1:30:00 PM,5179,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,2ND DIVISION,223,OTHER RESIDENCE (APARTMENT/CONDO),1300 BLOCK CATALPA ST,LOUISVILLE,40211,2213
LMPD23126733,12/23/2023 12:53:00 PM,12/23/2023 4:30:00 AM,8373,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2500 BLOCK ST CECILIA ST,LOUISVILLE,40212,2214
LMPD23127043,12/24/2023 10:35:00 AM,12/24/2023 6:30:00 AM,8249,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,1ST DIVISION,134,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,100 BLOCK N CLAY ST,LOUISVILLE,40202,2215
LMPD23126947,12/24/2023 12:59:00 AM,12/24/2023 12:59:00 AM,2721,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,3RD DIVISION,315,RESIDENCE/HOME,10500 BLOCK MONTERAY PLACE CIR,LOUISVILLE,40272,2216
LMPD23126513,12/22/2023 1:30:00 PM,12/22/2023 1:00:00 PM,5179,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,223,OTHER RESIDENCE (APARTMENT/CONDO),1300 BLOCK CATALPA ST,LOUISVILLE,40211,2217
LMPD23127043,12/24/2023 10:35:00 AM,12/24/2023 6:30:00 AM,8249,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,1ST DIVISION,134,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,100 BLOCK N CLAY ST,LOUISVILLE,40202,2218
LMPD23126735,12/23/2023 12:35:00 PM,12/23/2023 12:35:00 PM,5353,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE 218A.1415 42203 35A,35A,A,YES,5TH DIVISION,513,RESIDENCE/HOME,1900 BLOCK BONNYCASTLE AVE,LOUISVILLE,40205,2219
LMPD23126650,12/24/2023 12:38:00 AM,12/23/2023 3:31:00 AM,5197,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40204,2220
LMPD23126411,12/22/2023 1:24:00 PM,12/22/2023 1:24:00 PM,7433,23 LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000 514.030 24097 23H",23H,A,YES,6TH DIVISION,612,SERVICE/GAS STATION,4500 BLOCK POPLAR LEVEL RD,LOUISVILLE,40213,2221
LMPD23127041,12/24/2023 10:07:00 AM,12/23/2023 10:00:00 PM,8249,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,600 BLOCK N 25TH ST,LOUISVILLE,40212,2222
LMPD23902705,12/23/2023 11:30:00 AM,12/23/2023 11:30:00 AM,8375,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,NO,5TH DIVISION,521,PARKING/ DROP LOT/ GARAGE,500 BLOCK ZORN AVE,LOUISVILLE,40206,2223
LMPD24008487,12/24/2023 12:23:00 AM,12/24/2023 12:23:00 AM,7905,56 ALL OTHER OFFENSES,UNLAWFUL ACCESS TO COMPUTER-1ST DEGREE 434.845 51260 90Z,26G,A,NO,7TH DIVISION,735,BANK/SAVINGS AND LOAN,3600 BLOCK FERN VALLEY RD,LOUISVILLE,40219,2224
LMPD23126360,12/22/2023 1:18:00 PM,12/19/2023 5:00:00 PM,8499,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,2ND DIVISION,223,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2100 BLOCK HOWARD ST,LOUISVILLE,40211,2225
LMPD23127044,12/24/2023 10:00:00 AM,12/24/2023 10:00:00 AM,7268,13 BURGLARY,BURGLARY - 1ST DEGREE 511.020 22060 220,220,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1400 BLOCK CATALPA ST,LOUISVILLE,40211,2226
LMPD23126917,12/23/2023 11:30:00 AM,12/23/2023 11:30:00 AM,7444,12 INTIMIDATION,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS 524.040 51201 13C,13C,A,YES,3RD DIVISION,331,RESIDENCE/HOME,5000 BLOCK HUNTERS POINT CIR,LOUISVILLE,40216,2227
LMPD23126930,12/24/2023 12:20:00 AM,12/24/2023 12:20:00 AM,5430,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,5TH DIVISION,521,RESIDENCE/HOME,400 BLOCK N HITE AVE,LOUISVILLE,40206,2228
LMPD23126758,12/22/2023 1:00:00 PM,12/22/2023 1:00:00 PM,5454,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),2300 BLOCK ALGONQUIN PKY,LOUISVILLE,40210,2229
LMPD23127044,12/24/2023 10:00:00 AM,12/24/2023 10:00:00 AM,7268,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1400 BLOCK CATALPA ST,LOUISVILLE,40211,2230
LMPD23902705,12/23/2023 11:30:00 AM,12/23/2023 11:30:00 AM,8375,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,5TH DIVISION,521,PARKING/ DROP LOT/ GARAGE,500 BLOCK ZORN AVE,LOUISVILLE,40206,2231
LMPD23126925,12/24/2023 12:10:00 AM,12/24/2023 12:10:00 AM,5354,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,8TH DIVISION,811,OTHER RESIDENCE (APARTMENT/CONDO),10500 BLOCK SHADOW RIDGE LN,LOUISVILLE,40241,2232
LMPD23126465,12/22/2023 1:00:00 PM,12/22/2023 1:00:00 PM,7631,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,8TH DIVISION,812,RESIDENCE/HOME,3500 BLOCK ST ANDREWS VILLAGE CIR,LOUISVILLE,40241,2233
LMPD23127037,12/24/2023 9:26:00 AM,12/24/2023 9:26:00 AM,5296,50 DRUNK DRIVING,OPER MTR VEH UNDER INFL ALC .08 (189A010(1B) - 1ST (AGG CIR)189A.010(5A) 03116 90D,90D,B,NO,5TH DIVISION,513,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,1900 BLOCK ALFRESCO PL,LOUISVILLE,40205,2234
LMPD23126917,12/23/2023 11:30:00 AM,12/23/2023 11:30:00 AM,7444,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,YES,3RD DIVISION,331,RESIDENCE/HOME,5000 BLOCK HUNTERS POINT CIR,LOUISVILLE,40216,2235
LMPD23126933,12/24/2023 12:03:00 AM,12/24/2023 12:03:00 AM,5558,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,3RD DIVISION,316,RESIDENCE/HOME,6400 BLOCK NORTH DR,LOUISVILLE,40272,2236
LMPD23126758,12/22/2023 1:00:00 PM,12/22/2023 1:00:00 PM,5454,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),2300 BLOCK ALGONQUIN PKY,LOUISVILLE,40210,2237
LMPD23126744,12/23/2023 11:00:00 AM,12/23/2023 11:00:00 AM,5253,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK S 11TH ST,LOUISVILLE,40210,2238
LMPD23127039,12/24/2023 9:13:00 AM,12/24/2023 9:13:00 AM,5529,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,YES,4TH DIVISION,435,RESIDENCE/HOME,1400 BLOCK CLOVER TRACE PL,LOUISVILLE,40216,2239
LMPD23902692,12/23/2023 11:55:00 PM,12/23/2023 11:55:00 PM,8375,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,8TH DIVISION,815,SHOPPING MALL,7900 BLOCK SHELBYVILLE RD,LOUISVILLE,40222,2240
LMPD23126351,12/22/2023 12:39:00 PM,12/22/2023 3:40:00 AM,8585,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,500 BLOCK INVERNESS AVE,LOUISVILLE,40214,2241
LMPD23127039,12/24/2023 9:13:00 AM,12/24/2023 9:13:00 AM,5529,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,999,B,YES,4TH DIVISION,435,RESIDENCE/HOME,1400 BLOCK CLOVER TRACE PL,LOUISVILLE,40216,2242
LMPD23126718,12/23/2023 10:11:00 AM,12/23/2023 10:11:00 AM,5432,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,424,RESIDENCE/HOME,200 BLOCK HARLAN AVE,LOUISVILLE,40214,2243
LMPD23126929,12/23/2023 11:45:00 PM,12/23/2023 11:45:00 PM,7379,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,7TH DIVISION,735,DEPARTMENT/DISCOUNT STORE,4800 BLOCK OUTER LOOP,LOUISVILLE,40219,2244
LMPD23126346,12/22/2023 11:58:00 AM,12/22/2023 11:30:00 AM,5536,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3200 BLOCK SCHNEITER AVE,LOUISVILLE,40215,2245
LMPD23127039,12/24/2023 9:13:00 AM,12/24/2023 9:13:00 AM,5529,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,435,RESIDENCE/HOME,1400 BLOCK CLOVER TRACE PL,LOUISVILLE,40216,2246
LMPD23126726,12/23/2023 10:05:00 AM,12/23/2023 10:05:00 AM,5497,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,3RD DIVISION,316,RESIDENCE/HOME,12200 BLOCK E ORELL RD,LOUISVILLE,40272,2247
LMPD24011399,12/23/2023 11:15:00 PM,12/23/2023 11:15:00 PM,7905,56 ALL OTHER OFFENSES,UNLAWFUL ACCESS TO COMPUTER-1ST DEGREE 434.845 51260 90Z,26G,A,NO,1ST DIVISION,123,BANK/SAVINGS AND LOAN,200 BLOCK W CHESTNUT ST,LOUISVILLE,40202,2248
LMPD23126548,12/22/2023 11:20:00 AM,12/22/2023 11:20:00 AM,8515,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,3RD DIVISION,331,PARKING/ DROP LOT/ GARAGE,7200 BLOCK INTERMODAL DR,LOUISVILLE,40258,2249
LMPD23127038,12/24/2023 8:46:00 AM,12/24/2023 8:46:00 AM,5368,50 DRUNK DRIVING,OPER MTR VEH UNDER INFL ALC .08 (189A010(1A) - 1ST (AGG CIR)189A.010(5A) 03112 90D,90D,B,NO,1ST DIVISION,134,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 1ST ST / W MARKET ST,LOUISVILLE,40202,2250
LMPD23126726,12/23/2023 10:05:00 AM,12/23/2023 10:05:00 AM,5497,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,999,B,YES,3RD DIVISION,316,RESIDENCE/HOME,12200 BLOCK E ORELL RD,LOUISVILLE,40272,2251
LMPD23127140,12/23/2023 11:00:00 PM,12/23/2023 11:00:00 PM,5595,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK FERNFIELD DR,LOUISVILLE,40219,2252
LMPD23126339,12/22/2023 11:02:00 AM,12/22/2023 11:02:00 AM,5514,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,225,RESIDENCE/HOME,1800 BLOCK VORSTER AVE,LOUISVILLE,40210,2253
LMPD23127028,12/24/2023 7:36:00 AM,12/24/2023 5:01:00 AM,5484,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,6TH DIVISION,625,RESIDENCE/HOME,1600 BLOCK HUNNINGTON PL,HURSTBOURNE ACRES,40220,2254
LMPD23126792,12/23/2023 10:00:00 AM,12/23/2023 10:00:00 AM,7080,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,323,RESIDENCE/HOME,8900 BLOCK BROWN AUSTIN RD,LOUISVILLE,40118,2255
LMPD23126904,12/23/2023 10:52:00 PM,12/23/2023 9:00:00 PM,8560,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,735,DEPARTMENT/DISCOUNT STORE,4900 BLOCK OUTER LOOP,LOUISVILLE,40219,2256
LMPD23126338,12/22/2023 11:01:00 AM,12/22/2023 10:50:00 AM,5220,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,4TH DIVISION,436,OTHER RESIDENCE (APARTMENT/CONDO),100 BLOCK HARTWELL CT,LOUISVILLE,40214,2257
LMPD23126316,12/22/2023 9:05:00 AM,12/22/2023 9:05:00 AM,8402,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,2ND DIVISION,212,RESIDENCE/HOME,3500 BLOCK GREENWOOD AVE,LOUISVILLE,40211,2258
LMPD23126314,12/22/2023 9:00:00 AM,12/22/2023 9:00:00 AM,5159,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,7TH DIVISION,724,RESTAURANT,11200 BLOCK PRESTON HWY,LOUISVILLE,40229,2259
LMPD23126314,12/22/2023 9:00:00 AM,12/22/2023 9:00:00 AM,5159,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,7TH DIVISION,724,RESTAURANT,11200 BLOCK PRESTON HWY,LOUISVILLE,40229,2260
LMPD23126317,12/22/2023 8:57:00 AM,12/22/2023 12:30:00 AM,7691,9 AGGRAVATED ASSAULT,STRANGULATION 2ND DEGREE 508.175 13227 13A,13A,A,YES,3RD DIVISION,334,RESIDENCE/HOME,7900 BLOCK PRINCESS WOOD CT,LOUISVILLE,40214,2261
LMPD23126317,12/22/2023 8:57:00 AM,12/22/2023 12:30:00 AM,7691,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,YES,3RD DIVISION,334,RESIDENCE/HOME,7900 BLOCK PRINCESS WOOD CT,LOUISVILLE,40214,2262
LMPD23126334,12/22/2023 8:55:00 AM,12/22/2023 8:55:00 AM,5395,10 KIDNAPPING ONLY,UNLAWFUL IMPRISONMENT-1ST DEGREE 509.020 10201 100,100,A,YES,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO),7400 BLOCK GARRISON RD,LOUISVILLE,40214,2263
LMPD23126334,12/22/2023 8:55:00 AM,12/22/2023 8:55:00 AM,5395,12 INTIMIDATION,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS 524.040 51201 13C,13C,A,YES,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO),7400 BLOCK GARRISON RD,LOUISVILLE,40214,2264
