INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-22-000105,2022-01-01 12:30:00,2022-01-01 01:00:00,7015            ,SEX CRIMES,SODOMY - 1ST DEGREE - DOMESTIC VIOLENCE,11B,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,3200 BLOCK HIKES LN                                         ,LOUISVILLE,40220,91
80-22-000105,2022-01-01 12:30:00,2022-01-01 01:00:00,7015            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,3200 BLOCK HIKES LN                                         ,LOUISVILLE,40220,92
80-22-000105,2022-01-01 12:30:00,2022-01-01 01:00:00,7015            ,ASSAULT,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS,13C,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,3200 BLOCK HIKES LN                                         ,LOUISVILLE,40220,93
80-22-000104,2022-01-01 13:04:00,2022-01-01 12:48:00,7313            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,8TH DIVISION,812,DEPARTMENT / DISCOUNT STORE                  ,10300 BLOCK WESTPORT RD                                     ,LOUISVILLE,40241,94
80-22-000107,2022-01-01 13:05:00,2021-12-31 22:00:00,8473            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE                         ,3100 BLOCK VERMONT AVE                                      ,LOUISVILLE,40211,95
80-22-000108,2022-01-01 13:15:00,2022-01-01 13:10:00,7922            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,96
80-22-000111,2022-01-01 13:18:00,2021-12-31 15:30:00,8473            ,VEHICLE BREAK-IN/THEFT,"TBUT PARTS FROM VEHICLE $1,000 < $10,000",23G,PART I,COMPLETED,7TH DIVISION,723,SERVICE / GAS STATION                        ,6400 BLOCK OUTER LOOP                                       ,LOUISVILLE,40228,97
80-22-000112,2022-01-01 12:42:00,2021-12-31 19:00:00,7468            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK EUCLID AVE                                        ,LOUISVILLE,40208,98
80-22-000115,2022-01-01 13:16:00,2021-12-31 13:16:00,5221            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK WURTELE AVE                                      ,LOUISVILLE,40208,99
80-22-000115,2022-01-01 13:16:00,2021-12-31 13:16:00,5221            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK WURTELE AVE                                      ,LOUISVILLE,40208,100
80-22-000116,2022-01-01 13:42:00,2022-01-01 13:40:00,2346            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,10500 BLOCK YAGER CT                                        ,LOUISVILLE,40241,101
80-22-000117,2022-01-01 14:06:00,2022-01-01 05:45:00,8473            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME                             ,9700 BLOCK SATURN DR                                        ,LOUISVILLE,40229,102
80-22-000118,2022-01-01 12:26:00,2022-01-01 01:00:00,5355            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO)            ,1700 BLOCK PATTON CT                                        ,LOUISVILLE,40210,103
80-22-000121,2022-01-01 14:45:00,2022-01-01 03:05:00,8173            ,FRAUD,FRAUD USE OF CREDIT CARD AFTER RPT LOST/STOLEN < $500,26A,PART II,COMPLETED,3RD DIVISION,331,SERVICE / GAS STATION                        ,7400 BLOCK TERRY RD                                         ,LOUISVILLE,40258,104
80-22-000123,2022-01-01 14:51:00,2022-01-01 00:01:00,8063            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO)            ,300 BLOCK WOODBINE ST                                       ,LOUISVILLE,40208,105
80-22-000122,2022-01-01 14:41:00,2022-01-01 14:30:00,7058            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,1ST DIVISION,112,OTHER / UNKNOWN                              ,1400 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40203,106
80-22-000124,2022-01-01 14:40:00,2022-01-01 13:40:00,7402            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME                             ,500 BLOCK MONTANA AVE                                       ,LOUISVILLE,40208,107
80-22-000125,2022-01-01 14:53:00,2021-12-27 21:30:00,8173            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,3RD DIVISION,322,OTHER RESIDENCE (APARTMENT/CONDO)            ,3200 BLOCK FORDHAVEN RD                                     ,LOUISVILLE,40214,108
80-22-000127,2022-01-01 14:46:00,2021-12-30 20:00:00,2764            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,2ND DIVISION,223,OTHER RESIDENCE (APARTMENT/CONDO)            ,1600 BLOCK W OAK ST                                         ,LOUISVILLE,40210,109
80-22-000128,2022-01-01 15:12:00,2022-01-01 14:47:00,7904            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN                              ,800 BLOCK W MAIN ST                                         ,LOUISVILLE,40202,110
80-22-000130,2022-01-01 13:49:00,2022-01-01 13:30:00,5388            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,412,CYBERSPACE                                   ,400 BLOCK CALDWELL ST                                       ,LOUISVILLE,40203,111
80-22-000131,2022-01-01 14:56:00,2022-01-01 14:00:00,5001            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,6300 BLOCK FERN VALLEY WAY                                  ,LOUISVILLE,40219,112
80-22-000132,2022-01-01 15:25:00,2022-01-01 15:13:00,7148            ,ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),13B,PART II,COMPLETED,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO)            ,400 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,113
80-22-000133,2022-01-01 15:24:00,2022-01-01 08:00:00,7360            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK EARL AVE                                         ,LOUISVILLE,40215,114
80-22-000135,2022-01-01 15:40:00,2021-12-31 22:58:00,8063            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,3RD DIVISION,315,OTHER RESIDENCE (APARTMENT/CONDO)            ,9900 BLOCK KNOXSHIRE PL                                     ,LOUISVILLE,40272,115
80-22-000135,2022-01-01 15:40:00,2021-12-31 22:58:00,8063            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE                         ,9900 BLOCK KNOXSHIRE PL                                     ,LOUISVILLE,40272,116
80-22-000136,2022-01-01 15:42:00,2021-12-31 19:00:00,8173            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,412,PARKING LOT / GARAGE                         ,1500 BLOCK S 3RD ST                                         ,LOUISVILLE,40208,117
80-22-000138,2022-01-01 15:15:00,2021-12-25 20:00:00,7292            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,2100 BLOCK GRIFFITHS AVE                                    ,LOUISVILLE,40212,118
80-22-000140,2022-01-01 16:01:00,2021-12-29 12:00:00,8173            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000",23H,PART I,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME                             ,4900 BLOCK BIRCH TREE LN                                    ,LOUISVILLE,40229,119
80-22-000141,2022-01-01 15:50:00,2022-01-01 15:30:00,7292            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,1ST DIVISION,111,RESTAURANT                                   ,500 BLOCK N 22ND ST                                         ,LOUISVILLE,40203,120
80-22-000142,2022-01-01 16:10:00,2022-01-01 16:00:00,7904            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,1000 BLOCK ESQUIRE ALY                                      ,LOUISVILLE,40203,121
80-22-000144,2022-01-01 13:49:00,2022-01-01 12:01:00,7200            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,5500 BLOCK DEL MARIA WAY                                    ,LOUISVILLE,40291,122
80-22-000145,2022-01-01 16:13:00,2022-01-01 15:40:00,7229            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,1ST DIVISION,135,HOTEL / MOTEL / ETC.                         ,100 BLOCK W BROADWAY                                        ,LOUISVILLE,40202,123
80-22-000146,2022-01-01 16:50:00,2021-09-14 12:00:00,8063            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,5300 BLOCK PARK RD                                          ,LOUISVILLE,40214,124
80-22-000147,2022-01-01 16:56:00,2022-01-01 10:30:00,8063            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,1ST DIVISION,134,OTHER / UNKNOWN                              ,1000 BLOCK E WASHINGTON ST                                  ,LOUISVILLE,40206,125
80-22-000148,2022-01-01 16:38:00,2022-01-01 16:38:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,S 9TH ST / W BROADWAY                                       ,LOUISVILLE,40203,126
80-22-000149,2022-01-01 17:03:00,2022-01-01 17:03:00,7922            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,127
80-22-000150,2022-01-01 16:51:00,2021-12-06 12:00:00,5020            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,METRO LOUISVILLE,STM,DRUG STORE/DR`S OFFICE/HOSPITAL              ,4000 BLOCK DUTCHMANS LN                                     ,ST_MATTHEWS,40207,128
80-22-000151,2022-01-01 16:58:00,2022-01-01 16:54:00,7467            ,ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),13B,PART II,COMPLETED,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO)            ,3300 BLOCK CATHE DYKSTRA WAY                                ,LOUISVILLE,40216,129
80-22-000153,2022-01-01 16:54:00,2022-01-01 09:00:00,2100            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $1,000 < $10,000",23D,PART I,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME                             ,1700 BLOCK YALE DR                                          ,LOUISVILLE,40205,130
80-22-000154,2022-01-01 17:17:00,2022-01-01 17:17:00,7716            ,OTHER,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,90Z,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3400 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,131
80-22-000155,2022-01-01 17:07:00,2022-01-01 16:55:00,7329            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3800 BLOCK GRAND AVE                                        ,LOUISVILLE,40211,132
80-22-000155,2022-01-01 17:07:00,2022-01-01 16:55:00,7329            ,BURGLARY,BURGLARY - 1ST DEGREE,220,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3800 BLOCK GRAND AVE                                        ,LOUISVILLE,40211,133
80-22-000156,2022-01-01 17:05:00,2022-01-01 14:27:00,7200            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,625,OTHER / UNKNOWN                              ,6400 BLOCK SIX MILE LN                                      ,LOUISVILLE,40218,134
80-22-000157,2022-01-01 17:25:00,2022-01-01 17:00:00,8173            ,OTHER,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,999,,COMPLETED,8TH DIVISION,824,HIGHWAY / ROAD / ALLEY                       ,10200 BLOCK SHELBYVILLE RD                                  ,LOUISVILLE,40223,135
80-22-000158,2022-01-01 17:15:00,2022-01-01 17:00:00,7904            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,123,OTHER RESIDENCE (APARTMENT/CONDO)            ,1000 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40203,136
80-22-000159,2022-01-01 17:28:00,2021-12-31 19:30:00,7468            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,3600 BLOCK WHEELER AVE                                      ,LOUISVILLE,40215,137
80-22-000159,2022-01-01 17:28:00,2021-12-31 19:30:00,7468            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,3600 BLOCK WHEELER AVE                                      ,LOUISVILLE,40215,138
80-22-000160,2022-01-01 17:30:00,2021-12-30 17:30:00,5388            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,600 BLOCK E ST CATHERINE ST                                 ,LOUISVILLE,40203,139
80-22-000161,2022-01-01 17:59:00,2022-01-01 16:00:00,8063            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE                         ,7100 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,140
80-22-000161,2022-01-01 17:59:00,2022-01-01 16:00:00,8063            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE                         ,7100 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,141
80-22-000163,2022-01-01 18:00:00,2021-12-31 15:00:00,8173            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,1600 BLOCK W BRECKINRIDGE ST                                ,LOUISVILLE,40210,142
80-22-000165,2022-01-01 18:10:00,2021-12-31 22:00:00,8063            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,4TH DIVISION,436,HIGHWAY / ROAD / ALLEY                       ,700 BLOCK W WOODLAWN AVE                                    ,LOUISVILLE,40215,143
80-22-000164,2022-01-01 18:00:00,2022-01-01 17:50:00,5129            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3600 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,144
80-22-000167,2022-01-01 17:33:00,2022-01-01 15:30:00,7904            ,THEFT/LARCENY,"TBUT OR DISP CONTROLLED SUB < $10,000",23H,PART I,COMPLETED,1ST DIVISION,123,CONVENIENCE STORE                            ,300 BLOCK W MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,145
80-22-000167,2022-01-01 17:33:00,2022-01-01 15:30:00,7904            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,1ST DIVISION,123,CONVENIENCE STORE                            ,300 BLOCK W MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,146
80-22-000168,2022-01-01 17:36:00,2022-01-01 16:00:00,5338            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,300 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,147
80-22-000168,2022-01-01 17:36:00,2022-01-01 16:00:00,5338            ,THEFT/LARCENY,TBUT OR DISP PURSESNATCHING,23B,PART I,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,300 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,148
80-22-000169,2022-01-01 18:37:00,2022-01-01 18:37:00,7914            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,149
80-22-000170,2022-01-01 19:07:00,2021-12-31 23:00:00,8173            ,ASSAULT,WANTON ENDANGERMENT-2ND DEGREE,13C,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,5300 BLOCK SOUTHDALE RD                                     ,LOUISVILLE,40214,150
80-22-000173,2022-01-01 19:45:00,2022-01-01 19:00:00,5222            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE                         ,4300 BLOCK NEWPORT RD                                       ,LOUISVILLE,40218,151
80-22-000174,2022-01-01 19:47:00,2021-12-28 15:00:00,5276            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,300 BLOCK PLAZA AVE                                         ,LOUISVILLE,40218,152
80-22-000175,2022-01-01 19:30:00,2022-01-01 19:30:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,N 42ND ST / W MAIN ST                                       ,LOUISVILLE,40212,153
80-22-000175,2022-01-01 19:30:00,2022-01-01 19:30:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,TRAF CONT SUB-1ST DEG 1ST OFF (>= 4 GRAMS COCAINE),35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,N 42ND ST / W MAIN ST                                       ,LOUISVILLE,40212,154
80-22-000175,2022-01-01 19:30:00,2022-01-01 19:30:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,TRAF CONT SUB-1ST DEG -1ST OFFN- (>= 10 DU DRUG UNSPECIFIED),35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,N 42ND ST / W MAIN ST                                       ,LOUISVILLE,40212,155
80-22-000175,2022-01-01 19:30:00,2022-01-01 19:30:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 10D.U.DRUGUNSPE)",35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,N 42ND ST / W MAIN ST                                       ,LOUISVILLE,40212,156
80-22-000176,2022-01-01 20:26:00,2022-01-01 20:26:00,7914            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,157
80-22-000176,2022-01-01 20:26:00,2022-01-01 20:26:00,7914            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,35A,PART II,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,158
80-22-000176,2022-01-01 20:26:00,2022-01-01 20:26:00,7914            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-2ND DEGREE-DRUG UNSPECIFIED,35A,PART II,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,159
